pointid,grid_code,POINT_X,POINT_Y
53828,-202.2222137,-97.108500189447284,26.097103465507530
53829,-204.9542542,-97.107424627524551,26.097103465507530
53830,-204.9542542,-97.106349065601762,26.097103465507530
53831,-204.9542542,-97.105273503679030,26.097103465507530
53832,-204.9542542,-97.104197941756297,26.097103465507530
53833,-204.9542542,-97.103122379833508,26.097103465507530
53834,-204.9542542,-97.102046817910775,26.097103465507530
53835,-204.9542542,-97.100971255987872,26.097103465507530
53836,-204.9542542,-97.099895694065253,26.097103465507530
53837,-204.9542542,-97.098820132142407,26.097103465507530
53838,-204.9542542,-97.097744570219675,26.097103465507530
53839,-204.9542542,-97.096669008296942,26.097103465507530
53840,-204.9542542,-97.095593446374153,26.097103465507530
53841,-207.6862793,-97.094517884451420,26.097103465507530
53842,-207.6862793,-97.093442322528631,26.097103465507530
53843,-207.6862793,-97.092366760605785,26.097103465507530
53844,-207.6862793,-97.091291198683052,26.097103465507530
53845,-207.6862793,-97.090215636760263,26.097103465507530
53846,-210.4183044,-97.089140074837530,26.097103465507530
53847,-210.4183044,-97.088064512914798,26.097103465507530
53848,-210.4183044,-97.086988950992009,26.097103465507530
53849,-210.4183044,-97.085913389069162,26.097103465507530
53850,-213.1503296,-97.084837827146430,26.097103465507530
53851,-213.1503296,-97.083762265223640,26.097103465507530
53852,-213.1503296,-97.082686703300908,26.097103465507530
53853,-213.1503296,-97.081611141378175,26.097103465507530
53854,-213.1503296,-97.080535579455386,26.097103465507530
53855,-215.8823547,-97.079460017532654,26.097103465507530
53856,-215.8823547,-97.078384455609751,26.097103465507530
53857,-215.8823547,-97.077308893687132,26.097103465507530
53858,-215.8823547,-97.076233331764286,26.097103465507530
53859,-215.8823547,-97.075157769841553,26.097103465507530
53860,-215.8823547,-97.074082207918821,26.097103465507530
53861,-218.6143799,-97.073006645996031,26.097103465507530
53862,-218.6143799,-97.071931084073299,26.097103465507530
53863,-218.6143799,-97.070855522150509,26.097103465507530
53864,-221.3464050,-97.069779960227663,26.097103465507530
53865,-221.3464050,-97.068704398304931,26.097103465507530
53866,-221.3464050,-97.067628836382141,26.097103465507530
53867,-221.3464050,-97.066553274459409,26.097103465507530
53868,-221.3464050,-97.065477712536676,26.097103465507530
53869,-221.3464050,-97.064402150613887,26.097103465507530
53870,-221.3464050,-97.063326588691154,26.097103465507530
53871,-221.3464050,-97.062251026768308,26.097103465507530
53872,-224.0784302,-97.061175464845519,26.097103465507530
53873,-224.0784302,-97.060099902922786,26.097103465507530
53874,-224.0784302,-97.059024341000054,26.097103465507530
53875,-226.8104553,-97.057948779077265,26.097103465507530
53876,-226.8104553,-97.056873217154532,26.097103465507530
53877,-226.8104553,-97.055797655231629,26.097103465507530
53878,-226.8104553,-97.054722093309010,26.097103465507530
53879,-226.8104553,-97.053646531386164,26.097103465507530
53880,-226.8104553,-97.052570969463432,26.097103465507530
53881,-226.8104553,-97.051495407540699,26.097103465507530
53882,-226.8104553,-97.050419845617910,26.097103465507530
53883,-229.5424805,-97.049344283695177,26.097103465507530
53884,-229.5424805,-97.048268721772388,26.097103465507530
53885,-229.5424805,-97.047193159849542,26.097103465507530
53886,-229.5424805,-97.046117597926809,26.097103465507530
53887,-229.5424805,-97.045042036004020,26.097103465507530
53888,-232.2745056,-97.043966474081287,26.097103465507530
53889,-232.2745056,-97.042890912158555,26.097103465507530
53890,-232.2745056,-97.041815350235765,26.097103465507530
53891,-232.2745056,-97.040739788313033,26.097103465507530
53892,-232.2745056,-97.039664226390187,26.097103465507530
53893,-232.2745056,-97.038588664467397,26.097103465507530
53894,-232.2745056,-97.037513102544665,26.097103465507530
53895,-232.2745056,-97.036437540621932,26.097103465507530
53896,-232.2745056,-97.035361978699143,26.097103465507530
53897,-232.2745056,-97.034286416776411,26.097103465507530
53898,-235.0065308,-97.033210854853507,26.097103465507530
53899,-235.0065308,-97.032135292930889,26.097103465507530
53900,-235.0065308,-97.031059731008042,26.097103465507530
53901,-237.7385559,-97.029984169085310,26.097103465507530
53902,-237.7385559,-97.028908607162577,26.097103465507530
53903,-237.7385559,-97.027833045239788,26.097103465507530
53904,-237.7385559,-97.026757483317056,26.097103465507530
53905,-237.7385559,-97.025681921394266,26.097103465507530
53906,-237.7385559,-97.024606359471420,26.097103465507530
53907,-237.7385559,-97.023530797548688,26.097103465507530
53908,-240.4705811,-97.022455235625898,26.097103465507530
53909,-240.4705811,-97.021379673703166,26.097103465507530
53910,-240.4705811,-97.020304111780433,26.097103465507530
53911,-240.4705811,-97.019228549857644,26.097103465507530
53912,-68.3529358,-97.361257241297722,26.096027903584854
53913,-71.0849609,-97.360181679374989,26.096027903584854
53914,-71.0849609,-97.359106117452257,26.096027903584854
53915,-73.8169861,-97.358030555529467,26.096027903584854
53916,-79.2810364,-97.356954993606621,26.096027903584854
53917,-79.2810364,-97.355879431683888,26.096027903584854
53918,-79.2810364,-97.354803869761099,26.096027903584854
53919,-82.0130615,-97.353728307838367,26.096027903584854
53920,-82.0130615,-97.352652745915634,26.096027903584854
53921,-82.0130615,-97.351577183992845,26.096027903584854
53922,-79.2810364,-97.350501622069999,26.096027903584854
53923,-76.5490112,-97.349426060147209,26.096027903584854
53924,-73.8169861,-97.348350498224477,26.096027903584854
53925,-76.5490112,-97.347274936301744,26.096027903584854
53926,-76.5490112,-97.346199374379012,26.096027903584854
53927,-73.8169861,-97.345123812456222,26.096027903584854
53928,-71.0849609,-97.344048250533490,26.096027903584854
53929,-65.6209106,-97.342972688610587,26.096027903584854
53930,-68.3529358,-97.341897126687968,26.096027903584854
53931,-62.8888855,-97.340821564765122,26.096027903584854
53932,-60.1568604,-97.339746002842389,26.096027903584854
53933,-65.6209106,-97.338670440919600,26.096027903584854
53934,-73.8169861,-97.337594878996867,26.096027903584854
53935,-73.8169861,-97.336519317074135,26.096027903584854
53936,-76.5490112,-97.335443755151346,26.096027903584854
53937,-82.0130615,-97.334368193228499,26.096027903584854
53938,-84.7450867,-97.333292631305767,26.096027903584854
53939,-84.7450867,-97.332217069382978,26.096027903584854
53940,-84.7450867,-97.331141507460245,26.096027903584854
53941,-84.7450867,-97.330065945537513,26.096027903584854
53942,-84.7450867,-97.328990383614723,26.096027903584854
53943,-84.7450867,-97.327914821691877,26.096027903584854
53944,-84.7450867,-97.326839259769088,26.096027903584854
53945,-84.7450867,-97.325763697846355,26.096027903584854
53946,-84.7450867,-97.324688135923623,26.096027903584854
53947,-84.7450867,-97.323612574000890,26.096027903584854
53948,-84.7450867,-97.322537012078101,26.096027903584854
53949,-84.7450867,-97.321461450155368,26.096027903584854
53950,-84.7450867,-97.320385888232465,26.096027903584854
53951,-84.7450867,-97.319310326309846,26.096027903584854
53952,-84.7450867,-97.318234764387000,26.096027903584854
53953,-79.2810364,-97.317159202464268,26.096027903584854
53954,-98.4052124,-97.316083640541478,26.096027903584854
53955,-109.3333130,-97.315008078618746,26.096027903584854
53956,-109.3333130,-97.313932516696013,26.096027903584854
53957,-109.3333130,-97.312856954773224,26.096027903584854
53958,-109.3333130,-97.311781392850378,26.096027903584854
53959,-95.6731873,-97.310705830927645,26.096027903584854
53960,-82.0130615,-97.309630269004856,26.096027903584854
53961,-84.7450867,-97.308554707082124,26.096027903584854
53962,-106.6012878,-97.307479145159391,26.096027903584854
53963,-84.7450867,-97.306403583236602,26.096027903584854
53964,-79.2810364,-97.305328021313755,26.096027903584854
53965,-76.5490112,-97.304252459390966,26.096027903584854
53966,-65.6209106,-97.303176897468234,26.096027903584854
53967,-71.0849609,-97.302101335545501,26.096027903584854
53968,-68.3529358,-97.301025773622769,26.096027903584854
53969,-62.8888855,-97.299950211699979,26.096027903584854
53970,-62.8888855,-97.298874649777247,26.096027903584854
53971,-65.6209106,-97.297799087854344,26.096027903584854
53972,-62.8888855,-97.296723525931725,26.096027903584854
53973,-62.8888855,-97.295647964008879,26.096027903584854
53974,-65.6209106,-97.294572402086146,26.096027903584854
53975,-62.8888855,-97.293496840163357,26.096027903584854
53976,-65.6209106,-97.292421278240624,26.096027903584854
53977,-68.3529358,-97.291345716317892,26.096027903584854
53978,-68.3529358,-97.290270154395103,26.096027903584854
53979,-68.3529358,-97.289194592472256,26.096027903584854
53980,-68.3529358,-97.288119030549524,26.096027903584854
53981,-68.3529358,-97.287043468626734,26.096027903584854
53982,-65.6209106,-97.285967906704002,26.096027903584854
53983,-79.2810364,-97.284892344781269,26.096027903584854
53984,-106.6012878,-97.283816782858480,26.096027903584854
53985,-112.0653381,-97.282741220935634,26.096027903584854
53986,-114.7973633,-97.281665659012845,26.096027903584854
53987,-117.5293884,-97.280590097090112,26.096027903584854
53988,-122.9934692,-97.279514535167380,26.096027903584854
53989,-125.7254944,-97.278438973244647,26.096027903584854
53990,-131.1895447,-97.277363411321858,26.096027903584854
53991,-136.6535797,-97.276287849399125,26.096027903584854
53992,-139.3856049,-97.275212287476222,26.096027903584854
53993,-142.1176300,-97.274136725553603,26.096027903584854
53994,-144.8496704,-97.273061163630757,26.096027903584854
53995,-144.8496704,-97.271985601708025,26.096027903584854
53996,-144.8496704,-97.270910039785235,26.096027903584854
53997,-144.8496704,-97.269834477862503,26.096027903584854
53998,-144.8496704,-97.268758915939770,26.096027903584854
53999,-144.8496704,-97.267683354016981,26.096027903584854
54000,-144.8496704,-97.266607792094135,26.096027903584854
54001,-144.8496704,-97.265532230171402,26.096027903584854
54002,-147.5816956,-97.264456668248613,26.096027903584854
54003,-147.5816956,-97.263381106325880,26.096027903584854
54004,-147.5816956,-97.262305544403148,26.096027903584854
54005,-147.5816956,-97.261229982480359,26.096027903584854
54006,-147.5816956,-97.260154420557626,26.096027903584854
54007,-147.5816956,-97.259078858634723,26.096027903584854
54008,-147.5816956,-97.258003296712104,26.096027903584854
54009,-147.5816956,-97.256927734789258,26.096027903584854
54010,-147.5816956,-97.255852172866526,26.096027903584854
54011,-147.5816956,-97.254776610943736,26.096027903584854
54012,-147.5816956,-97.253701049021004,26.096027903584854
54013,-147.5816956,-97.252625487098101,26.096027903584854
54014,-147.5816956,-97.251549925175482,26.096027903584854
54015,-147.5816956,-97.250474363252636,26.096027903584854
54016,-147.5816956,-97.249398801329903,26.096027903584854
54017,-147.5816956,-97.248323239407114,26.096027903584854
54018,-150.3137207,-97.247247677484381,26.096027903584854
54019,-150.3137207,-97.246172115561649,26.096027903584854
54020,-150.3137207,-97.245096553638859,26.096027903584854
54021,-150.3137207,-97.244020991716013,26.096027903584854
54022,-150.3137207,-97.242945429793281,26.096027903584854
54023,-150.3137207,-97.241869867870491,26.096027903584854
54024,-150.3137207,-97.240794305947759,26.096027903584854
54025,-150.3137207,-97.239718744025026,26.096027903584854
54026,-153.0457458,-97.238643182102237,26.096027903584854
54027,-153.0457458,-97.237567620179505,26.096027903584854
54028,-153.0457458,-97.236492058256601,26.096027903584854
54029,-153.0457458,-97.235416496333983,26.096027903584854
54030,-153.0457458,-97.234340934411136,26.096027903584854
54031,-153.0457458,-97.233265372488404,26.096027903584854
54032,-153.0457458,-97.232189810565615,26.096027903584854
54033,-153.0457458,-97.231114248642882,26.096027903584854
54034,-153.0457458,-97.230038686719979,26.096027903584854
54035,-153.0457458,-97.228963124797360,26.096027903584854
54036,-155.7777710,-97.227887562874514,26.096027903584854
54037,-155.7777710,-97.226812000951782,26.096027903584854
54038,-155.7777710,-97.225736439028992,26.096027903584854
54039,-158.5097961,-97.224660877106260,26.096027903584854
54040,-158.5097961,-97.223585315183527,26.096027903584854
54041,-158.5097961,-97.222509753260738,26.096027903584854
54042,-158.5097961,-97.221434191337892,26.096027903584854
54043,-158.5097961,-97.220358629415159,26.096027903584854
54044,-161.2418213,-97.219283067492370,26.096027903584854
54045,-161.2418213,-97.218207505569637,26.096027903584854
54046,-161.2418213,-97.217131943646905,26.096027903584854
54047,-163.9738464,-97.216056381724115,26.096027903584854
54048,-163.9738464,-97.214980819801383,26.096027903584854
54049,-163.9738464,-97.213905257878480,26.096027903584854
54050,-163.9738464,-97.212829695955861,26.096027903584854
54051,-163.9738464,-97.211754134033015,26.096027903584854
54052,-163.9738464,-97.210678572110282,26.096027903584854
54053,-163.9738464,-97.209603010187493,26.096027903584854
54054,-163.9738464,-97.208527448264761,26.096027903584854
54055,-163.9738464,-97.207451886342028,26.096027903584854
54056,-163.9738464,-97.206376324419239,26.096027903584854
54057,-163.9738464,-97.205300762496393,26.096027903584854
54058,-163.9738464,-97.204225200573660,26.096027903584854
54059,-163.9738464,-97.203149638650871,26.096027903584854
54060,-163.9738464,-97.202074076728138,26.096027903584854
54061,-163.9738464,-97.200998514805406,26.096027903584854
54062,-161.2418213,-97.199922952882616,26.096027903584854
54063,-158.5097961,-97.198847390959770,26.096027903584854
54064,-155.7777710,-97.197771829037038,26.096027903584854
54065,-153.0457458,-97.196696267114248,26.096027903584854
54066,-153.0457458,-97.195620705191516,26.096027903584854
54067,-153.0457458,-97.194545143268783,26.096027903584854
54068,-147.5816956,-97.193469581345994,26.096027903584854
54069,-144.8496704,-97.192394019423261,26.096027903584854
54070,-144.8496704,-97.191318457500358,26.096027903584854
54071,-144.8496704,-97.190242895577740,26.096027903584854
54072,-142.1176300,-97.189167333654893,26.096027903584854
54073,-142.1176300,-97.188091771732161,26.096027903584854
54074,-142.1176300,-97.187016209809428,26.096027903584854
54075,-144.8496704,-97.185940647886639,26.096027903584854
54076,-147.5816956,-97.184865085963906,26.096027903584854
54077,-150.3137207,-97.183789524041117,26.096027903584854
54078,-150.3137207,-97.182713962118271,26.096027903584854
54079,-150.3137207,-97.181638400195538,26.096027903584854
54080,-150.3137207,-97.180562838272749,26.096027903584854
54081,-153.0457458,-97.179487276350017,26.096027903584854
54082,-153.0457458,-97.178411714427284,26.096027903584854
54083,-153.0457458,-97.177336152504495,26.096027903584854
54084,-153.0457458,-97.176260590581649,26.096027903584854
54085,-153.0457458,-97.175185028658916,26.096027903584854
54086,-150.3137207,-97.174109466736127,26.096027903584854
54087,-147.5816956,-97.173033904813394,26.096027903584854
54088,-144.8496704,-97.171958342890662,26.096027903584854
54089,-136.6535797,-97.170882780967872,26.096027903584854
54090,-125.7254944,-97.169807219045140,26.096027903584854
54091,-109.3333130,-97.168731657122237,26.096027903584854
54092,-106.6012878,-97.167656095199618,26.096027903584854
54093,-98.4052124,-97.166580533276772,26.096027903584854
54094,-87.4771118,-97.165504971354039,26.096027903584854
54095,-87.4771118,-97.164429409431307,26.096027903584854
54096,-76.5490112,-97.163353847508517,26.096027903584854
54097,-68.3529358,-97.162278285585785,26.096027903584854
54098,-101.1372375,-97.161202723662996,26.096027903584854
54099,-147.5816956,-97.160127161740149,26.096027903584854
54100,-163.9738464,-97.159051599817417,26.096027903584854
54101,-166.7058716,-97.157976037894628,26.096027903584854
54102,-166.7058716,-97.156900475971895,26.096027903584854
54103,-166.7058716,-97.155824914049163,26.096027903584854
54104,-169.4378967,-97.154749352126373,26.096027903584854
54105,-169.4378967,-97.153673790203527,26.096027903584854
54106,-172.1699219,-97.152598228280795,26.096027903584854
54107,-172.1699219,-97.151522666358005,26.096027903584854
54108,-172.1699219,-97.150447104435273,26.096027903584854
54109,-172.1699219,-97.149371542512540,26.096027903584854
54110,-172.1699219,-97.148295980589751,26.096027903584854
54111,-172.1699219,-97.147220418667018,26.096027903584854
54112,-172.1699219,-97.146144856744115,26.096027903584854
54113,-172.1699219,-97.145069294821496,26.096027903584854
54114,-174.9019470,-97.143993732898650,26.096027903584854
54115,-174.9019470,-97.142918170975918,26.096027903584854
54116,-174.9019470,-97.141842609053185,26.096027903584854
54117,-174.9019470,-97.140767047130396,26.096027903584854
54118,-174.9019470,-97.139691485207663,26.096027903584854
54119,-174.9019470,-97.138615923284874,26.096027903584854
54120,-177.6339722,-97.137540361362028,26.096027903584854
54121,-177.6339722,-97.136464799439295,26.096027903584854
54122,-177.6339722,-97.135389237516506,26.096027903584854
54123,-177.6339722,-97.134313675593773,26.096027903584854
54124,-180.3660126,-97.133238113671041,26.096027903584854
54125,-183.0980377,-97.132162551748252,26.096027903584854
54126,-183.0980377,-97.131086989825405,26.096027903584854
54127,-183.0980377,-97.130011427902673,26.096027903584854
54128,-183.0980377,-97.128935865979884,26.096027903584854
54129,-185.8300629,-97.127860304057151,26.096027903584854
54130,-185.8300629,-97.126784742134419,26.096027903584854
54131,-185.8300629,-97.125709180211629,26.096027903584854
54132,-188.5620880,-97.124633618288897,26.096027903584854
54133,-191.2941132,-97.123558056365994,26.096027903584854
54134,-194.0261383,-97.122482494443375,26.096027903584854
54135,-194.0261383,-97.121406932520529,26.096027903584854
54136,-194.0261383,-97.120331370597796,26.096027903584854
54137,-194.0261383,-97.119255808675064,26.096027903584854
54138,-194.0261383,-97.118180246752274,26.096027903584854
54139,-196.7581635,-97.117104684829542,26.096027903584854
54140,-196.7581635,-97.116029122906752,26.096027903584854
54141,-196.7581635,-97.114953560983906,26.096027903584854
54142,-199.4901886,-97.113877999061174,26.096027903584854
54143,-202.2222137,-97.112802437138384,26.096027903584854
54144,-202.2222137,-97.111726875215652,26.096027903584854
54145,-202.2222137,-97.110651313292919,26.096027903584854
54146,-202.2222137,-97.109575751370130,26.096027903584854
54147,-202.2222137,-97.108500189447284,26.096027903584854
54148,-204.9542542,-97.107424627524551,26.096027903584854
54149,-204.9542542,-97.106349065601762,26.096027903584854
54150,-204.9542542,-97.105273503679030,26.096027903584854
54151,-204.9542542,-97.104197941756297,26.096027903584854
54152,-204.9542542,-97.103122379833508,26.096027903584854
54153,-204.9542542,-97.102046817910775,26.096027903584854
54154,-204.9542542,-97.100971255987872,26.096027903584854
54155,-204.9542542,-97.099895694065253,26.096027903584854
54156,-204.9542542,-97.098820132142407,26.096027903584854
54157,-204.9542542,-97.097744570219675,26.096027903584854
54158,-204.9542542,-97.096669008296942,26.096027903584854
54159,-207.6862793,-97.095593446374153,26.096027903584854
54160,-207.6862793,-97.094517884451420,26.096027903584854
54161,-207.6862793,-97.093442322528631,26.096027903584854
54162,-207.6862793,-97.092366760605785,26.096027903584854
54163,-207.6862793,-97.091291198683052,26.096027903584854
54164,-207.6862793,-97.090215636760263,26.096027903584854
54165,-210.4183044,-97.089140074837530,26.096027903584854
54166,-210.4183044,-97.088064512914798,26.096027903584854
54167,-210.4183044,-97.086988950992009,26.096027903584854
54168,-210.4183044,-97.085913389069162,26.096027903584854
54169,-213.1503296,-97.084837827146430,26.096027903584854
54170,-213.1503296,-97.083762265223640,26.096027903584854
54171,-213.1503296,-97.082686703300908,26.096027903584854
54172,-213.1503296,-97.081611141378175,26.096027903584854
54173,-213.1503296,-97.080535579455386,26.096027903584854
54174,-215.8823547,-97.079460017532654,26.096027903584854
54175,-215.8823547,-97.078384455609751,26.096027903584854
54176,-215.8823547,-97.077308893687132,26.096027903584854
54177,-215.8823547,-97.076233331764286,26.096027903584854
54178,-215.8823547,-97.075157769841553,26.096027903584854
54179,-215.8823547,-97.074082207918821,26.096027903584854
54180,-218.6143799,-97.073006645996031,26.096027903584854
54181,-218.6143799,-97.071931084073299,26.096027903584854
54182,-218.6143799,-97.070855522150509,26.096027903584854
54183,-221.3464050,-97.069779960227663,26.096027903584854
54184,-221.3464050,-97.068704398304931,26.096027903584854
54185,-221.3464050,-97.067628836382141,26.096027903584854
54186,-221.3464050,-97.066553274459409,26.096027903584854
54187,-221.3464050,-97.065477712536676,26.096027903584854
54188,-221.3464050,-97.064402150613887,26.096027903584854
54189,-221.3464050,-97.063326588691154,26.096027903584854
54190,-221.3464050,-97.062251026768308,26.096027903584854
54191,-221.3464050,-97.061175464845519,26.096027903584854
54192,-224.0784302,-97.060099902922786,26.096027903584854
54193,-226.8104553,-97.059024341000054,26.096027903584854
54194,-226.8104553,-97.057948779077265,26.096027903584854
54195,-226.8104553,-97.056873217154532,26.096027903584854
54196,-226.8104553,-97.055797655231629,26.096027903584854
54197,-226.8104553,-97.054722093309010,26.096027903584854
54198,-226.8104553,-97.053646531386164,26.096027903584854
54199,-226.8104553,-97.052570969463432,26.096027903584854
54200,-226.8104553,-97.051495407540699,26.096027903584854
54201,-226.8104553,-97.050419845617910,26.096027903584854
54202,-229.5424805,-97.049344283695177,26.096027903584854
54203,-229.5424805,-97.048268721772388,26.096027903584854
54204,-229.5424805,-97.047193159849542,26.096027903584854
54205,-229.5424805,-97.046117597926809,26.096027903584854
54206,-229.5424805,-97.045042036004020,26.096027903584854
54207,-232.2745056,-97.043966474081287,26.096027903584854
54208,-232.2745056,-97.042890912158555,26.096027903584854
54209,-232.2745056,-97.041815350235765,26.096027903584854
54210,-232.2745056,-97.040739788313033,26.096027903584854
54211,-232.2745056,-97.039664226390187,26.096027903584854
54212,-232.2745056,-97.038588664467397,26.096027903584854
54213,-232.2745056,-97.037513102544665,26.096027903584854
54214,-232.2745056,-97.036437540621932,26.096027903584854
54215,-232.2745056,-97.035361978699143,26.096027903584854
54216,-232.2745056,-97.034286416776411,26.096027903584854
54217,-235.0065308,-97.033210854853507,26.096027903584854
54218,-235.0065308,-97.032135292930889,26.096027903584854
54219,-235.0065308,-97.031059731008042,26.096027903584854
54220,-237.7385559,-97.029984169085310,26.096027903584854
54221,-237.7385559,-97.028908607162577,26.096027903584854
54222,-237.7385559,-97.027833045239788,26.096027903584854
54223,-237.7385559,-97.026757483317056,26.096027903584854
54224,-237.7385559,-97.025681921394266,26.096027903584854
54225,-237.7385559,-97.024606359471420,26.096027903584854
54226,-237.7385559,-97.023530797548688,26.096027903584854
54227,-237.7385559,-97.022455235625898,26.096027903584854
54228,-240.4705811,-97.021379673703166,26.096027903584854
54229,-240.4705811,-97.020304111780433,26.096027903584854
54230,-240.4705811,-97.019228549857644,26.096027903584854
54231,-71.0849609,-97.361257241297722,26.094952341662122
54232,-68.3529358,-97.360181679374989,26.094952341662122
54233,-68.3529358,-97.359106117452257,26.094952341662122
54234,-71.0849609,-97.358030555529467,26.094952341662122
54235,-76.5490112,-97.356954993606621,26.094952341662122
54236,-76.5490112,-97.355879431683888,26.094952341662122
54237,-79.2810364,-97.354803869761099,26.094952341662122
54238,-79.2810364,-97.353728307838367,26.094952341662122
54239,-76.5490112,-97.352652745915634,26.094952341662122
54240,-76.5490112,-97.351577183992845,26.094952341662122
54241,-73.8169861,-97.350501622069999,26.094952341662122
54242,-73.8169861,-97.349426060147209,26.094952341662122
54243,-73.8169861,-97.348350498224477,26.094952341662122
54244,-76.5490112,-97.347274936301744,26.094952341662122
54245,-73.8169861,-97.346199374379012,26.094952341662122
54246,-71.0849609,-97.345123812456222,26.094952341662122
54247,-68.3529358,-97.344048250533490,26.094952341662122
54248,-68.3529358,-97.342972688610587,26.094952341662122
54249,-65.6209106,-97.341897126687968,26.094952341662122
54250,-62.8888855,-97.340821564765122,26.094952341662122
54251,-62.8888855,-97.339746002842389,26.094952341662122
54252,-68.3529358,-97.338670440919600,26.094952341662122
54253,-76.5490112,-97.337594878996867,26.094952341662122
54254,-73.8169861,-97.336519317074135,26.094952341662122
54255,-76.5490112,-97.335443755151346,26.094952341662122
54256,-79.2810364,-97.334368193228499,26.094952341662122
54257,-82.0130615,-97.333292631305767,26.094952341662122
54258,-82.0130615,-97.332217069382978,26.094952341662122
54259,-84.7450867,-97.331141507460245,26.094952341662122
54260,-84.7450867,-97.330065945537513,26.094952341662122
54261,-84.7450867,-97.328990383614723,26.094952341662122
54262,-84.7450867,-97.327914821691877,26.094952341662122
54263,-84.7450867,-97.326839259769088,26.094952341662122
54264,-84.7450867,-97.325763697846355,26.094952341662122
54265,-84.7450867,-97.324688135923623,26.094952341662122
54266,-84.7450867,-97.323612574000890,26.094952341662122
54267,-84.7450867,-97.322537012078101,26.094952341662122
54268,-84.7450867,-97.321461450155368,26.094952341662122
54269,-84.7450867,-97.320385888232465,26.094952341662122
54270,-84.7450867,-97.319310326309846,26.094952341662122
54271,-87.4771118,-97.318234764387000,26.094952341662122
54272,-103.8692627,-97.317159202464268,26.094952341662122
54273,-109.3333130,-97.316083640541478,26.094952341662122
54274,-109.3333130,-97.315008078618746,26.094952341662122
54275,-109.3333130,-97.313932516696013,26.094952341662122
54276,-109.3333130,-97.312856954773224,26.094952341662122
54277,-109.3333130,-97.311781392850378,26.094952341662122
54278,-95.6731873,-97.310705830927645,26.094952341662122
54279,-84.7450867,-97.309630269004856,26.094952341662122
54280,-87.4771118,-97.308554707082124,26.094952341662122
54281,-106.6012878,-97.307479145159391,26.094952341662122
54282,-76.5490112,-97.306403583236602,26.094952341662122
54283,-76.5490112,-97.305328021313755,26.094952341662122
54284,-82.0130615,-97.304252459390966,26.094952341662122
54285,-79.2810364,-97.303176897468234,26.094952341662122
54286,-76.5490112,-97.302101335545501,26.094952341662122
54287,-71.0849609,-97.301025773622769,26.094952341662122
54288,-71.0849609,-97.299950211699979,26.094952341662122
54289,-71.0849609,-97.298874649777247,26.094952341662122
54290,-68.3529358,-97.297799087854344,26.094952341662122
54291,-68.3529358,-97.296723525931725,26.094952341662122
54292,-68.3529358,-97.295647964008879,26.094952341662122
54293,-71.0849609,-97.294572402086146,26.094952341662122
54294,-71.0849609,-97.293496840163357,26.094952341662122
54295,-68.3529358,-97.292421278240624,26.094952341662122
54296,-71.0849609,-97.291345716317892,26.094952341662122
54297,-71.0849609,-97.290270154395103,26.094952341662122
54298,-71.0849609,-97.289194592472256,26.094952341662122
54299,-73.8169861,-97.288119030549524,26.094952341662122
54300,-68.3529358,-97.287043468626734,26.094952341662122
54301,-65.6209106,-97.285967906704002,26.094952341662122
54302,-65.6209106,-97.284892344781269,26.094952341662122
54303,-76.5490112,-97.283816782858480,26.094952341662122
54304,-103.8692627,-97.282741220935634,26.094952341662122
54305,-109.3333130,-97.281665659012845,26.094952341662122
54306,-112.0653381,-97.280590097090112,26.094952341662122
54307,-114.7973633,-97.279514535167380,26.094952341662122
54308,-120.2614441,-97.278438973244647,26.094952341662122
54309,-122.9934692,-97.277363411321858,26.094952341662122
54310,-128.4575195,-97.276287849399125,26.094952341662122
54311,-133.9215546,-97.275212287476222,26.094952341662122
54312,-136.6535797,-97.274136725553603,26.094952341662122
54313,-142.1176300,-97.273061163630757,26.094952341662122
54314,-144.8496704,-97.271985601708025,26.094952341662122
54315,-144.8496704,-97.270910039785235,26.094952341662122
54316,-144.8496704,-97.269834477862503,26.094952341662122
54317,-144.8496704,-97.268758915939770,26.094952341662122
54318,-144.8496704,-97.267683354016981,26.094952341662122
54319,-144.8496704,-97.266607792094135,26.094952341662122
54320,-144.8496704,-97.265532230171402,26.094952341662122
54321,-144.8496704,-97.264456668248613,26.094952341662122
54322,-147.5816956,-97.263381106325880,26.094952341662122
54323,-147.5816956,-97.262305544403148,26.094952341662122
54324,-147.5816956,-97.261229982480359,26.094952341662122
54325,-147.5816956,-97.260154420557626,26.094952341662122
54326,-147.5816956,-97.259078858634723,26.094952341662122
54327,-147.5816956,-97.258003296712104,26.094952341662122
54328,-147.5816956,-97.256927734789258,26.094952341662122
54329,-147.5816956,-97.255852172866526,26.094952341662122
54330,-147.5816956,-97.254776610943736,26.094952341662122
54331,-147.5816956,-97.253701049021004,26.094952341662122
54332,-147.5816956,-97.252625487098101,26.094952341662122
54333,-147.5816956,-97.251549925175482,26.094952341662122
54334,-147.5816956,-97.250474363252636,26.094952341662122
54335,-147.5816956,-97.249398801329903,26.094952341662122
54336,-150.3137207,-97.248323239407114,26.094952341662122
54337,-150.3137207,-97.247247677484381,26.094952341662122
54338,-150.3137207,-97.246172115561649,26.094952341662122
54339,-150.3137207,-97.245096553638859,26.094952341662122
54340,-150.3137207,-97.244020991716013,26.094952341662122
54341,-150.3137207,-97.242945429793281,26.094952341662122
54342,-150.3137207,-97.241869867870491,26.094952341662122
54343,-150.3137207,-97.240794305947759,26.094952341662122
54344,-153.0457458,-97.239718744025026,26.094952341662122
